Job ID,Job Title,URL,Job Description,Job Function,Job Role,Desired Skills,Qualifications,Experience,Apply By,Location,Country
206271,Teradata,https://ibegin.tcs.com/iBegin/jobs/206271J,"Strong hands on experience in Teradata 15 and above. Excellent SQL and PL/SQL skills. Knowledge of BI, Data Warehousing and Teradata architecture. Experience in Data Migration projects- preferably from Oracle to Teradata. Hands on experience in UNIX. Experience in writing Teradata Procedure and Macros. Experience with performance tuning, including collecting statistics, analyzing explains & determining which tables needed statistics. Experience in Analysis, Design, Development, Implementation, Testing and Support of Data Warehousing and Data Integration Solutions and ETL data pipelines Expertise in the Teradata cost-based query optimizer, identified potential bottlenecks with queries from the aspects of query writing, skewed redistributions, join order, optimizer statistics, physical design considerations etc. In-depth knowledge of Teradata Explain and Visual Explain to analyze and improve query performance. Strong verbal, articulation, and analytical skills. Exposure to onshore-offshore delivery model",TECHNOLOGY,Developer,TeraData,BACHELOR OF ENGINEERING,5 - 9 Years,30-Oct-21,Bangalore,India
206270,Tableau,https://ibegin.tcs.com/iBegin/jobs/206270J,"Developing advanced reporting and analytics dashboards within Tableau Reviewing and improving existing Tableau dashboards Collaborating with the teams to integrate new systems Performing and documenting data validation and data mapping/design Experience with all aspects of Tableau including table calculations, LOD, data restructuring, use of calculated fields and parameters, actions, server best practice, Tableau prep builder and visual best practices A solid understanding of Tableau formula writing Troubleshoot Tableau dashboard issues Examples of your work from your Tableau Public profile",TECHNOLOGY,Developer,Tableau,BACHELOR OF COMPUTER SCIENCE,6 - 10 Years,30-Oct-21,Bangalore,India
206248,Pega Opportunity with TCS,https://ibegin.tcs.com/iBegin/jobs/206248J,"Job Description The ideal candidate will be responsible for developing high-quality applications. They will also be responsible for designing and implementing testable and scalable code. Pega Developer Experience: 4 to 10 Years Location: Mumbai,Bangalore,Pune,Delhi/NCR,Chennai,Hyderabad,Kolkata Must Have: E2 level expertise in PEGA Experience in implementing integration services, listeners Agile working knowledge Excellent communication Documentation skills Implementing CI/CD pipeline",TECHNOLOGY,Developer,Pega,BACHELOR OF TECHNOLOGY,4 - 10 Years,12-Aug-22,Bangalore,India
206247,Job Opportunity for Mendix,https://ibegin.tcs.com/iBegin/jobs/206247J,"Job Description The ideal candidate will be responsible for developing high-quality applications. They will also be responsible for designing and implementing testable and scalable code. Mendix Developer Experience: 6 to 8 Years Location: Mumbai,Bangalore,Pune,Delhi/NCR,Chennai,Hyderabad,Kolkata Must Have: Minimum 4 years of strong Web/App development experience using Mendix (from version 6 to 8.18) and 8+ overall software development experience. Build Microflows, User Interfaces, Reports & Dashboards, Domain Models, Entities, Transactions, Non-persistent-entities etc using Mendix platform. Mendix Administration module. Hands-on experience in JavaScript, CSS3, HTML5, Bootstrap Experience with API/ Microservice architecture (REST, JSON, XML). Good knowledge of Relational databases like SQL Server, Oracle etc. Providing technical support for solutions built within the Mendix platform Experience working with multi-vendor, multi-culture, distributed offshore and onshore development/support teams in dynamic and complex environment. Strong software development skills and familiarity with current industry best practices. Strong problem-solving skills Excellent business communication skills, negotiation skills, presentation skills, team management & motivation skills.",TECHNOLOGY,Developer,Digital : Mendix,BACHELOR OF ENGINEERING,4 - 10 Years,11-Aug-22,Bangalore,India
206233,Business Analyst,https://ibegin.tcs.com/iBegin/jobs/206233J,"Create and maintain project plans ensuring all deliverables are on target and completed according to schedule. Identification of business risks and solutions. Communicate risks and/or to Senior Management. Identify and implement process improvements. Design, develop test strategies and create and maintain test plans Defect Management Interface with clients to resolve any issues during Testing and drive the testing activities on daily basis Create and maintain current test process documentation Recording test statistics, providing metrics and generating regular status updates, reports Ensuring Test Plan & Test completion signoffs etc. are secured on time. Conduct refresher training Impart training on domain specific Retail Baking life-cycle to team members",BUSINESS PROCESS SERVICES,Business Analyst,Business Analysis,BACHELOR OF ENGINEERING,5 - 15 Years,30-Sep-21,Mumbai,India
206231,Maximo Technical Consultant,https://ibegin.tcs.com/iBegin/jobs/206231J,"Job Title : Maximo Technical Consultant Technical/Functional Skills : Must have good in-depth knowledge of Maximo Asset management v7.6 or higher Extensive experience in developing custom applications or extending out of box applications in Maximo Extensive experience in MBO, Field attributes, bean class customization Must have experience and knowledge of Maximo integration framework Must have designed and developed interfaces between Maximo and External systems using Maximo integration framework. Hands on experience in developing interfaces using interface tables, flat files and web services Hands on experience in developing custom user exits (Java and Stored procedure) Hands on experience in developing custom cron tasks in Maximo Experience in Application designer, DB configuration, Workflow designer Must Have extensive experience in Automation scripting. Knowledge of JMS queues Experience in using IBM Websphere/weblogic application server for deployment. Very good knowledge of all Functional modules in Maximo Experience in industry solution like Maximo for Aviation is desired Ability to perform requirements gathering, design and develop the solution, perform testing Hands on experience in BIRT reporting Good knowledge of Oracle database. Ability to develop advanced SQL queries, create PL/SQL objects Software Skills Java, JSP, J2EE, Oracle / PL SQL -Development Experience in core Java with Maximo Asset Management product V7.6 or above",CONSULTANCY,Consultant,IBM Maximo,BACHELOR OF ENGINEERING,6 - 9 Years,30-Sep-21,Bangalore,India
206129,Network Security,https://ibegin.tcs.com/iBegin/jobs/206129J,"Subject matter expert on next generation firewall solution Experience in implementation and Support of Fortigate Firewall Experience in implementation of firewall changes as part of change procedures Expertise from the initial deployment or migration to advanced feature implementation of Firewall Work with Support to troubleshoot product issues. Executed Projects for Network Security technologies Experience with IT security devices such as Blue Coat, Secure Web Gateway, Source Fire IDS/IPS, Symantec DLP, Qulays, SSL-VPN, and Fore Scout (NAC). Experienced in Cloud deployed Firewalls (Azure. AWS)",CONSULTANCY,Senior Security Analyst,Network Security | Application Security | F5,"BACHELOR OF BUSINESS ADMINISTRATION, BACHELOR OF BUSINESS MANAGEMENT, BACHELOR OF COMPUTER APPLICATION",3 - 9 Years,31-Oct-21,Hyderabad,India
206116,Mean Stack Developer,https://ibegin.tcs.com/iBegin/jobs/206116J,"SN Required Information Details 1 Role** Mean Stack Developer 2 Required Technical Skill Set** Angular 7 or above, Node.js & Typescript, Openshift, Docker, Oracle PL/SQL 3 No of Requirements** 3 4 Desired Experience Range** 6-8 years 5 Location of Requirement PAN India Desired Competencies (Technical/Behavioral Competency) Must-Have** (Ideally should not be more than 3-5) Angular 7 or above Node.js Typescript Good-to-Have Openshift Docker Oracle PL/SQL",CONSULTANCY,Developer,Docker | Node JS | Oracle | TypeScript | Angular JS,BACHELOR OF ENGINEERING,4 - 10 Years,29-Oct-21,Bangalore,India
206114,Selenium,https://ibegin.tcs.com/iBegin/jobs/206114J,"SN Required Information Details 1 Role** Engineer 2 Required Technical Skill Set** Selenium, Testing, Postman, Cucumber 3 No of Requirements** 5 4 Desired Experience Range** 6-8 years 5 Location of Requirement PAN INDIA Desired Competencies (Technical/Behavioral Competency) Must-Have** (Ideally should not be more than 3-5) 1. Selenium 2. Cucumber, Postman 3. API 4. Java Good-to-Have 1. Experience of working in Agile 2. Good communication skills 3. Good team player",CONSULTANCY,Engineer,Java | Selenium | Testing | API Microservices | Cucumber,BACHELOR OF ENGINEERING,4 - 10 Years,29-Oct-21,Bangalore,India
206111,"React JS, Java Spring Boot",https://ibegin.tcs.com/iBegin/jobs/206111J,"SN Required Information Details 1 Role** Developer 2 Required Technical Skill Set** ReactJS 3 No of Requirements** 6 4 Desired Experience Range** 6-8 years 5 Location of Requirement Kolkata, Hyderabad, Chennai Desired Competencies (Technical/Behavioral Competency)",CONSULTANCY,Developer,Javascript | Spring Boot | React JS,BACHELOR OF ENGINEERING,4 - 10 Years,29-Oct-21,Bangalore,India
206108,Attunity Developer,https://ibegin.tcs.com/iBegin/jobs/206108J,"SN Required Information Details 1 Role Attunity Expert 2 Required Technical Skill Set Attunity Developer 3 No of Requirements 2 4 Desired Experience Range 3-7 Years 5 Location of Requirement Offshore PAN India 6 Desired Competencies (Technical/Behavioral Competency) Must-Have 1.Experience in multiple implementations Attunity developer 2.Must have knowledge of end-to-end tasks creation (Log stream task, Unidirectional task) 3.Must have knowledge of tasks creation for Full load, Apply change, Store change 4.Knowledge and implementation experience in Various connectors",CONSULTANCY,Developer,MS SQL Server Administration | Shell Script,BACHELOR OF ENGINEERING,3 - 12 Years,29-Oct-21,Bangalore,India
206107,AWS Engineer,https://ibegin.tcs.com/iBegin/jobs/206107J,"SN Required Information Details 1 Role** AWS Engineer p> 2 Required Technical Skill Set** AWS, Analytics, ECS, Docker, Batch, CI/CD 3 No of Requirements** 3 4 Desired Experience Range** 4 - 8 Years 5 Location of Requirement Kolkata Desired Competencies (Technical/Behavioral",CONSULTANCY,Engineer,AWS | Docker | Python | Batch Operations,BACHELOR OF ENGINEERING,3 - 12 Years,29-Oct-21,Bangalore,India
206053,AEM Developer,https://ibegin.tcs.com/iBegin/jobs/206053J,"Location:Pune/Mumbai/Kolkata Desired Competencies (Technical/Behavioral Competency) Must-Have AEM 6.1 ,Java, JQuery,JSP, Sightly,JS, Ext JS, Maven , JSON Good-to-Have React Redux SN Responsibility of / Expectations from the Role 1 AEM Developer with 5+ total experience, and 3+ years AEM experience 2 Translates business requirements into technical details relevant to program objectives. Lead and work with all stakeholders to ensure a quality delivery on time 3 Should have good understanding of AEM Architecture and its components. 4 Creation, configuration and integration of templates, components, dialogs, widgets, workflows, and other artifacts. 5 Should have hands-on on following web technologies - Core Java, Servlets, JSPShould have good knowledge of HTML, CSS, JavaScript, Ajax, JSOSN and XML.",CONSULTANCY,Developer,Java | Jquery | JSON | JSP | React | Abobe CQ5/Adobe Experience manager(AEM),BACHELOR OF ENGINEERING,4 - 5 Years,30-Sep-21,Pune,India
